,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
6999,Sweden,SWE,21/01/2021,122516,122486,30,2683,13710,1.21,1.21,0,1358,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7000,Sweden,SWE,22/01/2021,122516,122486,30,2683,14495,1.21,1.21,0,1435,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7001,Sweden,SWE,23/01/2021,122516,122486,30,2683,15281,1.21,1.21,0,1513,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7002,Sweden,SWE,24/01/2021,234976,225083,9893,2683,16066,2.33,2.23,0.1,1591,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7003,Sweden,SWE,25/01/2021,234976,225083,9893,2683,15566,2.33,2.23,0.1,1541,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7004,Sweden,SWE,26/01/2021,234976,225083,9893,2683,15067,2.33,2.23,0.1,1492,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7005,Sweden,SWE,27/01/2021,234976,225083,9893,2683,14568,2.33,2.23,0.1,1442,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7006,Sweden,SWE,28/01/2021,234976,225083,9893,2683,14069,2.33,2.23,0.1,1393,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7007,Sweden,SWE,29/01/2021,234976,225083,9893,2683,13569,2.33,2.23,0.1,1344,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7008,Sweden,SWE,30/01/2021,234976,225083,9893,2683,13070,2.33,2.23,0.1,1294,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7009,Sweden,SWE,31/01/2021,322971,288307,34664,2683,12571,3.2,2.85,0.34,1245,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7010,Sweden,SWE,01/02/2021,322971,288307,34664,2683,12773,3.2,2.85,0.34,1265,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7011,Sweden,SWE,02/02/2021,322971,288307,34664,2683,12976,3.2,2.85,0.34,1285,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7012,Sweden,SWE,03/02/2021,322971,288307,34664,2683,13178,3.2,2.85,0.34,1305,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7013,Sweden,SWE,04/02/2021,322971,288307,34664,2683,13381,3.2,2.85,0.34,1325,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7014,Sweden,SWE,05/02/2021,322971,288307,34664,2683,13583,3.2,2.85,0.34,1345,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7015,Sweden,SWE,06/02/2021,322971,288307,34664,2683,13786,3.2,2.85,0.34,1365,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7016,Sweden,SWE,07/02/2021,420891,332337,88554,2683,13989,4.17,3.29,0.88,1385,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7017,Sweden,SWE,08/02/2021,420891,332337,88554,2683,14308,4.17,3.29,0.88,1417,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7018,Sweden,SWE,09/02/2021,420891,332337,88554,2683,14628,4.17,3.29,0.88,1448,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7019,Sweden,SWE,10/02/2021,420891,332337,88554,2683,14948,4.17,3.29,0.88,1480,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7020,Sweden,SWE,11/02/2021,420891,332337,88554,2683,15268,4.17,3.29,0.88,1512,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7021,Sweden,SWE,12/02/2021,420891,332337,88554,2683,15587,4.17,3.29,0.88,1543,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7022,Sweden,SWE,13/02/2021,420891,332337,88554,2683,15907,4.17,3.29,0.88,1575,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7023,Sweden,SWE,14/02/2021,534480,378347,156133,2683,16227,5.29,3.75,1.55,1607,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7024,Sweden,SWE,15/02/2021,534480,378347,156133,2683,17006,5.29,3.75,1.55,1684,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7025,Sweden,SWE,16/02/2021,534480,378347,156133,2683,17786,5.29,3.75,1.55,1761,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7026,Sweden,SWE,17/02/2021,534480,378347,156133,2683,18565,5.29,3.75,1.55,1838,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7027,Sweden,SWE,18/02/2021,534480,378347,156133,2683,19344,5.29,3.75,1.55,1915,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7028,Sweden,SWE,19/02/2021,534480,378347,156133,2683,20123,5.29,3.75,1.55,1993,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7029,Sweden,SWE,20/02/2021,534480,378347,156133,2683,20903,5.29,3.75,1.55,2070,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7030,Sweden,SWE,21/02/2021,686254,448583,237671,2683,21682,6.8,4.44,2.35,2147,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7031,Sweden,SWE,22/02/2021,686254,448583,237671,2683,21583,6.8,4.44,2.35,2137,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7032,Sweden,SWE,23/02/2021,686254,448583,237671,2683,21485,6.8,4.44,2.35,2127,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7033,Sweden,SWE,24/02/2021,686254,448583,237671,2683,21386,6.8,4.44,2.35,2118,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7034,Sweden,SWE,25/02/2021,686254,448583,237671,2683,21287,6.8,4.44,2.35,2108,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7035,Sweden,SWE,26/02/2021,686254,448583,237671,2683,21188,6.8,4.44,2.35,2098,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7036,Sweden,SWE,27/02/2021,686254,448583,237671,2683,21090,6.8,4.44,2.35,2088,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7037,Sweden,SWE,28/02/2021,833191,544951,288240,2683,20991,8.25,5.4,2.85,2078,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7038,Sweden,SWE,01/03/2021,833191,544951,288240,2683,21655,8.25,5.4,2.85,2144,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7039,Sweden,SWE,02/03/2021,833191,544951,288240,2683,22319,8.25,5.4,2.85,2210,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7040,Sweden,SWE,03/03/2021,833191,544951,288240,2683,22983,8.25,5.4,2.85,2276,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7041,Sweden,SWE,04/03/2021,833191,544951,288240,2683,23647,8.25,5.4,2.85,2341,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7042,Sweden,SWE,05/03/2021,833191,544951,288240,2683,24312,8.25,5.4,2.85,2407,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7043,Sweden,SWE,06/03/2021,833191,544951,288240,2683,24976,8.25,5.4,2.85,2473,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7044,Sweden,SWE,07/03/2021,1012669,687811,324858,2683,25640,10.03,6.81,3.22,2539,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7045,Sweden,SWE,08/03/2021,1012669,687811,324858,2683,24298,10.03,6.81,3.22,2406,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7046,Sweden,SWE,09/03/2021,1012669,687811,324858,2683,22957,10.03,6.81,3.22,2273,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7047,Sweden,SWE,10/03/2021,1012669,687811,324858,2683,21615,10.03,6.81,3.22,2140,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7048,Sweden,SWE,11/03/2021,1012669,687811,324858,2683,20274,10.03,6.81,3.22,2007,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7049,Sweden,SWE,12/03/2021,1093915,758884,335031,2683,18932,10.83,7.51,3.32,1875,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7050,Sweden,SWE,13/03/2021,1093915,758884,335031,2683,19129,10.83,7.51,3.32,1894,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7051,Sweden,SWE,14/03/2021,1093915,758884,335031,2683,19326,10.83,7.51,3.32,1914,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7052,Sweden,SWE,15/03/2021,1093915,758884,335031,2683,20865,10.83,7.51,3.32,2066,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7053,Sweden,SWE,16/03/2021,1201988,843974,358014,2683,22403,11.9,8.36,3.54,2218,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7054,Sweden,SWE,17/03/2021,1223422,861525,361897,21434,23144,12.11,8.53,3.58,2292,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7055,Sweden,SWE,18/03/2021,1255364,883561,371803,31942,25385,12.43,8.75,3.68,2514,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7056,Sweden,SWE,19/03/2021,1293923,910425,383498,38559,28573,12.81,9.01,3.8,2829,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
7057,Switzerland,CHE,24/01/2021,197231,910425,383498,38559,28573,2.28,9.01,3.8,2829,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7058,Switzerland,CHE,25/01/2021,204757,910425,383498,7526,7526,2.37,9.01,3.8,870,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7059,Switzerland,CHE,26/01/2021,213038,910425,383498,8281,7904,2.46,9.01,3.8,913,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7060,Switzerland,CHE,27/01/2021,259222,910425,383498,46184,20664,3,9.01,3.8,2388,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7061,Switzerland,CHE,28/01/2021,268340,910425,383498,9118,17777,3.1,9.01,3.8,2054,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7062,Switzerland,CHE,29/01/2021,276352,910425,383498,8012,15824,3.19,9.01,3.8,1828,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7063,Switzerland,CHE,30/01/2021,277628,910425,383498,1276,13400,3.21,9.01,3.8,1548,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7064,Switzerland,CHE,31/01/2021,314251,910425,383498,36623,16717,3.63,9.01,3.8,1932,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7065,Switzerland,CHE,01/02/2021,321404,910425,383498,7153,16664,3.71,9.01,3.8,1925,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7066,Switzerland,CHE,02/02/2021,329382,910425,383498,7978,16621,3.81,9.01,3.8,1920,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7067,Switzerland,CHE,03/02/2021,369464,910425,383498,40082,15749,4.27,9.01,3.8,1820,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7068,Switzerland,CHE,04/02/2021,378037,910425,383498,8573,15671,4.37,9.01,3.8,1811,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7069,Switzerland,CHE,05/02/2021,385912,910425,383498,7875,15651,4.46,9.01,3.8,1808,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7070,Switzerland,CHE,06/02/2021,387094,910425,383498,1182,15638,4.47,9.01,3.8,1807,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7071,Switzerland,CHE,07/02/2021,413120,910425,383498,26026,14124,4.77,9.01,3.8,1632,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7072,Switzerland,CHE,08/02/2021,422332,910425,383498,9212,14418,4.88,9.01,3.8,1666,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7073,Switzerland,CHE,09/02/2021,432142,910425,383498,9810,14680,4.99,9.01,3.8,1696,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7074,Switzerland,CHE,10/02/2021,481855,910425,383498,49713,16056,5.57,9.01,3.8,1855,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7075,Switzerland,CHE,11/02/2021,492594,910425,383498,10739,16365,5.69,9.01,3.8,1891,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7076,Switzerland,CHE,12/02/2021,504318,910425,383498,11724,16915,5.83,9.01,3.8,1954,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7077,Switzerland,CHE,13/02/2021,506785,910425,383498,2467,17099,5.86,9.01,3.8,1976,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7078,Switzerland,CHE,14/02/2021,541962,440012,101950,35177,18406,6.26,5.08,1.18,2127,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7079,Switzerland,CHE,15/02/2021,553276,445639,107637,11314,18706,6.39,5.15,1.24,2161,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7080,Switzerland,CHE,16/02/2021,565959,451866,114093,12683,19117,6.54,5.22,1.32,2209,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7081,Switzerland,CHE,17/02/2021,611649,474489,137160,45690,18542,7.07,5.48,1.58,2142,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7082,Switzerland,CHE,18/02/2021,625455,480698,144757,13806,18980,7.23,5.55,1.67,2193,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7083,Switzerland,CHE,19/02/2021,636996,485184,151812,11541,18954,7.36,5.61,1.75,2190,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7084,Switzerland,CHE,20/02/2021,639629,485784,153845,2633,18978,7.39,5.61,1.78,2193,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7085,Switzerland,CHE,21/02/2021,673329,500499,172830,33700,18767,7.78,5.78,2,2168,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
7086,Switzerland,CHE,22/02/2021,682540,503641,178899,9211,18466,7.89,5.82,2.07,2134,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
